,label,component
70,桌上型記憶體 DDR5 雙通道,"威剛 64GB(雙通32GB*2) DDR5 6000 XPG Lancer Blade RGB(矮版)/CL30黑【雙參數】▼下殺到 6/19 10:00, $6899↘$6799 ◆ ★ 熱賣"
71,桌上型記憶體 DDR5 雙通道,"威剛 64GB(雙通32GB*2) DDR5 6000 XPG Lancer Blade RGB(矮版)/CL30白【雙參數】▼下殺到 6/19 10:00, $6899↘$6799 ◆ ★ 熱賣"
72,桌上型記憶體 DDR5 雙通道,"威剛 64GB(雙通32GB*2) DDR5 6000 XPG Lancer/CL30 黑【雙參數】▼下殺到 6/19 10:00, $6699↘$6599 ◆ ★ 熱賣"
73,桌上型記憶體 DDR5 雙通道,"威剛 64GB(雙通32GB*2) DDR5 6000 XPG Lancer/CL30 白【雙參數】▼下殺到 6/19 10:00, $6699↘$6599 ◆ ★ 熱賣"
74,桌上型記憶體 DDR5 雙通道,"威剛 64GB(雙通32GB*2) DDR5 5600 XPG Lancer RGB/CL36 黑【雙參數】, $5999↘$5499 ◆ ★ 熱賣"
75,桌上型記憶體 DDR5 雙通道,"威剛 64GB(雙通32GB*2) DDR5 5600 XPG Lancer RGB/CL36 白【雙參數】, $5999↘$5499 ◆ ★ 熱賣"
76,桌上型記憶體 DDR5 雙通道,"威剛 64GB(雙通32GB*2) DDR5 6000 XPG Lancer RGB/CL30 黑【雙參數】▼下殺到 6/19 10:00, $7019↘$6899 ◆ ★ 熱賣"
77,桌上型記憶體 DDR5 雙通道,"威剛 64GB(雙通32GB*2) DDR5 6000 XPG Lancer RGB/CL30 白【雙參數】▼下殺到 6/19 10:00, $7019↘$6899 ◆ ★ 熱賣"
78,桌上型記憶體 DDR5 雙通道,"威剛 64GB(雙通32GB*2) DDR5 6400 XPG LancerRGB/CL32 黑【雙參數】, $7499 ◆ ★ 熱賣"
79,桌上型記憶體 DDR5 雙通道,"威剛 64GB(雙通32GB*2) DDR5 6400 XPG LancerRGB/CL32 白【雙參數】, $7499 ◆ ★ 熱賣"
80,桌上型記憶體 DDR5 雙通道,"威剛32GB(雙通16GB*2)D5 7200/CL34 LancerRGB(AX5U7200C3416G-DCLARBK)黑, $4759 ◆ ★ 熱賣"
81,桌上型記憶體 DDR5 雙通道,"威剛32GB(雙通16GB*2)D5 7200/CL34 LancerRGB(AX5U7200C3416G-DCLARWH)白, $4759 ◆ ★ 熱賣"
82,桌上型記憶體 DDR5 雙通道,"宏�� Acer Predator Pallas II 32GB(雙通16GB*2) DDR5 6000 黑/CL34【雙參數】, $2799 ◆ ★"
83,桌上型記憶體 DDR5 雙通道,"宏�� Acer Predator Pallas II 32GB(雙通16GB*2) DDR5 6000 銀/CL34【雙參數】, $2799 ◆ ★"
84,桌上型記憶體 DDR5 雙通道,"宏�� Acer Predator Pallas II 32GB(雙通16GB*2) DDR5 6000 黑/CL30【雙參數】, $2990↗$3299 ◆ ★"
85,桌上型記憶體 DDR5 雙通道,"宏�� Acer Predator Pallas II 32GB(雙通16GB*2) DDR5 6000 銀/CL30【雙參數】, $2990↗$3299 ◆ ★"
86,桌上型記憶體 DDR5 雙通道,"宏�� Acer Predator Pallas II 32GB(雙通16GB*2) DDR5 6400 黑/CL32加送128G雙用隨身碟~, $3299 ◆ ★ 熱賣"
87,桌上型記憶體 DDR5 雙通道,"宏�� Acer Predator Pallas II 32GB(雙通16GB*2) DDR5 6400 銀/CL32加送128G雙用隨身碟~, $3299 ◆ ★ 熱賣"
88,桌上型記憶體 DDR5 雙通道,"宏�� Acer HT200 32GB(雙通16GB*2) DDR5 6000黑/CL30【雙參數】, $2990 ◆ ★ 熱賣"
89,桌上型記憶體 DDR5 雙通道,"宏�� Acer HT200 32GB(雙通16GB*2) DDR5 6000銀/CL30【雙參數】, $2990 ◆ ★ 熱賣"
90,桌上型記憶體 DDR5 雙通道,"宏�� Acer HT200 64GB(雙通32GB*2) DDR5 6000黑/CL30【雙參數】, $6350 ◆ ★ 熱賣"
91,桌上型記憶體 DDR5 雙通道,"宏�� Acer HT200 64GB(雙通32GB*2) DDR5 6000銀/CL30【雙參數】, $6350 ◆ ★ 熱賣"
92,桌上型記憶體 DDR5 雙通道,"宏�� Acer Predator Vesta II RGB 32GB(雙通16GB*2)DDR5 6000黑/CL30【雙參數】, $3688 ◆ ★ 熱賣"
93,桌上型記憶體 DDR5 雙通道,"宏�� Acer Predator Vesta II RGB 32GB(雙通16GB*2)DDR5 6000銀/CL30【雙參數】, $3688 ◆ ★ 熱賣"
94,桌上型記憶體 DDR5 雙通道,"宏�� Acer Predator Vesta II RGB 32GB(雙通16GB*2)DDR5 6400黑/CL32加送128G雙用隨身碟~, $3699 ◆ ★ 熱賣"
95,桌上型記憶體 DDR5 雙通道,"宏�� Acer Predator Vesta II RGB 32GB(雙通16GB*2)DDR5 6400銀/CL32加送128G雙用隨身碟~, $3699 ◆ ★ 熱賣"
96,桌上型記憶體 DDR5 雙通道,"宏�� Acer Predator Vesta II RGB 32GB(雙通16GB*2)DDR5 6800黑/CL34加送128G雙用隨身碟~, $4099 ◆ ★ 熱賣"
97,桌上型記憶體 DDR5 雙通道,"宏�� Acer Predator Vesta II RGB 32GB(雙通16GB*2)DDR5 6800銀/CL34加送128G雙用隨身碟~, $4099 ◆ ★ 熱賣"
98,桌上型記憶體 DDR5 雙通道,"宏�� Acer Predator Vesta II RGB 64GB(雙通32GB*2)DDR5 6000黑/CL30【雙參數】, $6488 ◆ ★ 熱賣"
99,桌上型記憶體 DDR5 雙通道,"宏�� Acer Predator Vesta II RGB 64GB(雙通32GB*2)DDR5 6000銀/CL30【雙參數】, $6488 ◆ ★ 熱賣"
100,桌上型記憶體 DDR5 雙通道,"宏�� Acer Predator Hermes RGB 32GB(雙通16GB*2)DDR5 6400黑/CL32加送128G雙用隨身碟~, $4099 ◆ ★ 熱賣"
101,桌上型記憶體 DDR5 雙通道,"宏�� Acer Predator Hermes RGB 32GB(雙通16GB*2)DDR5 6400銀/CL32加送128G雙用隨身碟~, $4099 ◆ ★ 熱賣"
102,桌上型記憶體 DDR5 雙通道,"宏�� Acer Predator Hermes RGB 32GB(雙通16GB*2)DDR5 6400白/CL32加送128G雙用隨身碟~, $4099 ◆ ★ 熱賣"
103,桌上型記憶體 DDR5 雙通道,"宏�� Acer Predator Hermes RGB 32GB(雙通16GB*2)DDR5 6800黑/CL32加送128G雙用隨身碟~, $4599 ◆ ★ 熱賣"
104,桌上型記憶體 DDR5 雙通道,"宏�� Acer Predator Hermes RGB 48GB(雙通24GB*2)DDR5 6800黑/CL34加送128G雙用隨身碟~, $7199 ◆ ★ 熱賣"
105,桌上型記憶體 DDR5 雙通道,"宏�� Acer Predator Hermes RGB 64GB(雙通32GB*2)D5 6400黑/CL32加送128G雙用隨身碟~, $7299 ◆ ★ 熱賣"
106,桌上型記憶體 DDR5 雙通道,"宏�� Acer Predator Hermes RGB 64GB(雙通32GB*2)D5 6400白/CL32加送128G雙用隨身碟~, $7299 ◆ ★ 熱賣"
107,桌上型記憶體 DDR5 雙通道,"宏�� Acer Predator hera RGB 32GB(雙通16GB*2)DDR5 8000黑/CL36加送128G雙用隨身碟~, $7299↘$5999 ◆ ★ 熱賣"
108,桌上型記憶體 DDR5 雙通道,"宏�� Acer Predator hera RGB 32GB(雙通16GB*2)DDR5 8000銀/CL36加送128G雙用隨身碟~, $7299↘$5999 ◆ ★ 熱賣"
109,桌上型記憶體 DDR5 雙通道,"宏�� Acer Predator hera RGB 48GB(雙通24GB*2)DDR5 8400黑/CL40加送128G雙用隨身碟~, $8888 ◆ ★ 熱賣"
110,桌上型記憶體 DDR5 雙通道,"宏�� Acer Predator hera RGB 48GB(雙通24GB*2)DDR5 8400銀/CL40加送128G雙用隨身碟~, $8888 ◆ ★ 熱賣"
111,桌上型記憶體 DDR5 雙通道,"KLEVV(科賦)32GB(雙通道16GB*2)DDR5 6000 CRAS V RGB/CL30 曜石黑【雙參數】, $3399 ◆ ★ 熱賣"
112,桌上型記憶體 DDR5 雙通道,"KLEVV(科賦)32GB(雙通道16GB*2)DDR5 6000 CRAS V RGB/CL30 晶燦白【雙參數】, $3399 ◆ ★ 熱賣"
113,桌上型記憶體 DDR5 雙通道,"KLEVV(科賦)64GB(雙通道32GB*2)DDR5 6000 CRAS V RGB/CL30 晶燦白【雙參數】, $6359 ◆ ★"
114,桌上型記憶體 DDR5 雙通道,"KLEVV(科賦)32GB(雙通道16GB*2) DDR5 6400/CL32 BOLT V 【雙參數】, $2999 ◆ ★"
115,桌上型記憶體 DDR5 雙通道,"KLEVV(科賦)32GB(雙通道16GB*2) DDR5 6400/CL32 CRAS V RGB 曜石黑 【雙參數】, $3599 ◆ ★ 熱賣"
116,桌上型記憶體 DDR5 雙通道,"KLEVV(科賦)32GB(雙通道16GB*2) DDR5 6400/CL32 CRAS V RGB 晶燦白 【雙參數】, $3599 ◆ ★ 熱賣"
117,桌上型記憶體 DDR5 雙通道,"KLEVV(科賦)64GB(雙通道32GB*2) DDR5 6400/CL32 CRAS V RGB 曜石黑 【雙參數】, $6799 ◆ ★ 熱賣"
118,桌上型記憶體 DDR5 雙通道,"KLEVV(科賦)64GB(雙通道32GB*2) DDR5 6400/CL32 CRAS V RGB 晶燦白 【雙參數】, $6799 ◆ ★ 熱賣"
119,桌上型記憶體 DDR5 雙通道,❤ 凡購買金士頓FURY DDR5 32G以上的記憶體即送滑鼠墊BOC限量款
120,桌上型記憶體 DDR5 雙通道,"金士頓 32GB(雙通16GB*2) DDR5-5600/CL36 FURY Beast黑【雙參數】, $2780↘$2700 ◆ ★"
121,桌上型記憶體 DDR5 雙通道,"金士頓 32GB(雙通16GB*2) DDR5-5600/CL36 FURY Beast白【雙參數】, $2780↘$2700 ◆ ★"
122,桌上型記憶體 DDR5 雙通道,"金士頓 32GB(雙通16GB*2) DDR5-5600/CL36 FURY Beast RGB黑【雙參數】, $3100↘$3080 ◆ ★"
123,桌上型記憶體 DDR5 雙通道,"金士頓 32GB(雙通16GB*2) DDR5-5600/CL36 FURY Beast RGB白【雙參數】, $3100↘$3080 ◆ ★"
124,桌上型記憶體 DDR5 雙通道,"金士頓 32GB(雙通16GB*2) DDR5-6000/CL30 FURY Beast 黑 (獸獵者)【雙參數】, $3288↗$3450 ◆ ★"
125,桌上型記憶體 DDR5 雙通道,"金士頓 32GB(雙通16GB*2) DDR5-6000/CL30 FURY Beast 白 (獸獵者)【雙參數】, $3288↗$3450 ◆ ★"
126,桌上型記憶體 DDR5 雙通道,"金士頓 32GB(雙通16GB*2) DDR5-6000/CL30 FURY Beast RGB黑 【雙參數】, $3688↗$3800 ◆ ★"
127,桌上型記憶體 DDR5 雙通道,"金士頓 32GB(雙通16GB*2) DDR5-6400/CL32 FURY Beast 黑 (獸獵者)【雙參數】, $3980↘$3900 ◆ ★"
128,桌上型記憶體 DDR5 雙通道,"金士頓 32GB(雙通16GB*2) DDR5-6400/CL32 FURY Beast 白 (獸獵者)【雙參數】, $3980↘$3900 ◆ ★"
129,桌上型記憶體 DDR5 雙通道,"金士頓 32GB(雙通16GB*2) DDR5-6400/CL32 FURY Beast RGB黑【雙參數】, $4150↗$4200 ◆ ★"
130,桌上型記憶體 DDR5 雙通道,"金士頓 32GB(雙通16GB*2) DDR5-6400/CL32 FURY Beast RGB白【雙參數】, $4150↗$4200 ◆ ★"
131,桌上型記憶體 DDR5 雙通道,"金士頓 64GB(雙通32GB*2) DDR5-5600/CL36 FURY Beast 黑 (獸獵者)【雙參數】, $5250↘$4800 ◆ ★ 熱賣"
132,桌上型記憶體 DDR5 雙通道,"金士頓 64GB(雙通32GB*2) DDR5-5600/CL36 FURY Beast 白 (獸獵者)【雙參數】, $5250↘$4800 ◆ ★ 熱賣"
133,桌上型記憶體 DDR5 雙通道,"金士頓 64GB(雙通32GB*2) DDR5-6000/CL30 FURY Beast 黑 (獸獵者)【雙參數】, $6350↗$6500 ◆ ★"
134,桌上型記憶體 DDR5 雙通道,"金士頓 64GB(雙通32GB*2) DDR5-6000/CL30 FURY Beast 白 (獸獵者)【雙參數】, $6350↗$6500 ◆ ★"
135,桌上型記憶體 DDR5 雙通道,"金士頓 64GB(雙通32GB*2) DDR5-6000/CL30 FURY Beast RGB黑【雙參數】, $6500↗$6750 ◆ ★"
136,桌上型記憶體 DDR5 雙通道,"金士頓 64GB(雙通32GB*2) DDR5-6000/CL30 FURY Beast RGB白【雙參數】, $6500↗$6750 ◆ ★"
137,桌上型記憶體 DDR5 雙通道,"金士頓 64GB(雙通32GB*2) DDR5-6400/CL32 FURY Beast 黑 (獸獵者)【雙參數】~限量~, $6950 ◆ ★ 熱賣"
138,桌上型記憶體 DDR5 雙通道,"金士頓 64GB(雙通32GB*2) DDR5-6400/CL32 FURY Beast 白 (獸獵者)【雙參數】~限量~, $6950 ◆ ★ 熱賣"
139,桌上型記憶體 DDR5 雙通道,"金士頓 64GB(雙通32GB*2) DDR5-6400/CL32 FURY Beast RGB黑【雙參數】, $7780↘$7700 ◆ ★"
140,桌上型記憶體 DDR5 雙通道,"金士頓 64GB(雙通32GB*2) DDR5-6400/CL32 FURY Beast RGB白【雙參數】, $7780↘$7700 ◆ ★"
141,桌上型記憶體 DDR5 雙通道,"金士頓 32GB(雙通16GB*2) DDR5-6400 FURY Renegade RGB黑(KF564C32RSAK2-32), $4690↘$4400 ◆ ★ 熱賣"
142,桌上型記憶體 DDR5 雙通道,"金士頓 32GB(雙通16GB*2) DDR5-7200 FURY Renegade RGB黑(KF572C38RSAK2-32), $6500↘$5500 ◆ ★ 熱賣"
143,桌上型記憶體 DDR5 雙通道,"金士頓 32GB(雙通16GB*2) DDR5-7200 FURY Renegade RGB銀白(KF572C38RWAK2-32), $6500↘$5500 ◆ ★ 熱賣"
144,桌上型記憶體 DDR5 雙通道,"十銓ELITE 32GB(雙通道16GB*2) DDR5 5600/CL46 【雙參數】, $2599 ◆ ★"
145,桌上型記憶體 DDR5 雙通道,"十銓 T-Force Vulcan ECO火神散熱片 32GB(雙通16GB*2)D5-6000/CL30 銀色【雙參數】, $3399↘$3099 ◆ ★ 熱賣"
146,桌上型記憶體 DDR5 雙通道,"十銓T-Force Delta 炫光RGB系列 32GB(雙通16GB*2) D5-6000/CL38 白色【雙參數】, $3299 ◆ ★"
147,桌上型記憶體 DDR5 雙通道,"十銓T-Force Delta 炫光RGB系列 32GB(雙通16GB*2) D5-6000/CL30 黑色【雙參數】, $3599↘$3259 ◆ ★ 熱賣"
148,桌上型記憶體 DDR5 雙通道,"十銓T-Force Delta 炫光RGB系列 32GB(雙通16GB*2) D5-6000/CL30 白色【雙參數】, $3599↘$3259 ◆ ★ 熱賣"
149,桌上型記憶體 DDR5 雙通道,"十銓T-Force Delta 炫光RGB系列 64GB(雙通32GB*2) D5-6000/CL38 白色【雙參數】, $5799 ◆ ★ 熱賣"
150,桌上型記憶體 DDR5 雙通道,"十銓 T-CREATE EXPERT 32GB(16GB*2) D5-6000(CL30)黑【雙參數】頂規十層PCB, $3299↘$3149 ◆ ★"
151,桌上型記憶體 DDR5 雙通道,"十銓 T-CREATE EXPERT 32GB(16GB*2) D5-6000(CL30)白【雙參數】頂規十層PCB, $3299↘$3149 ◆ ★"
152,桌上型記憶體 DDR5 雙通道,"十銓T-Force Delta 炫光RGB系列 32GB(雙通16GB*2) DDR5-6400/CL32 黑色【雙參數】, $3799 ◆ ★"
153,桌上型記憶體 DDR5 雙通道,"十銓T-Force Delta 炫光RGB系列 32GB(雙通16GB*2) DDR5-6400/CL32 白色【雙參數】, $3799 ◆ ★"
154,桌上型記憶體 DDR5 雙通道,"十銓T-Force Delta 炫光RGB系列 32GB(雙通16GB*2) DDR5-7200/CL34 黑色【雙參數】, $4099 ◆ ★"
155,桌上型記憶體 DDR5 雙通道,"十銓T-Force Delta 炫光RGB系列 32GB(雙通16GB*2) DDR5-7200/CL34 白色【雙參數】, $4099 ◆ ★"
